Package Name,Reviewer Name,Review,Rating
exodusmovement.exodus,Allwell Ugwu,Good 😇,5
exodusmovement.exodus,Bradley Williams,Really good,5
exodusmovement.exodus,Samman Chaudhary,Nice app from crypto storage and exchange love it ❤️,5
exodusmovement.exodus,W Bru,"All positive. Love the platform, easy to use. Offers yield on many coins/tokens.",5
exodusmovement.exodus,Waleed Ad,Great,5
exodusmovement.exodus,Khalid Lynch,W app,5
exodusmovement.exodus,Ama Agyemang,2nd to none. however the minimum amount needed for SWAP should be reduced drastically to say $5 before i can give 5 star,4
exodusmovement.exodus,Fariz Farah,Amazing,5
exodusmovement.exodus,David Randalls,All Bitcoin was sent to unknown address without my consent a couple of days ago. Malwarebytes scanned clean. I DO NOT TRUST EXODUS WALLET. Samsung Galaxy S10,1
exodusmovement.exodus,Ranvijay Chauhan,Trusted & Safe + Less Teansaction Fee,5
exodusmovement.exodus,Jim Hogan,good,5
exodusmovement.exodus,Dere Ogisi-Udochu,Always impeccable service as always,4
exodusmovement.exodus,Willie Can see linde,I like exodus so much,5
exodusmovement.exodus,Vidar Magnusson,Pretty damn good!,4
exodusmovement.exodus,Joseph McHugh,"Very easy to navigate this wallet, also informative interface *Update: I've now been using this wallet for a week and I absolutely love it. I have been trading crypto for almost 10 years, and this is one of my favorite wallets I have used.",5
exodusmovement.exodus,Nosec Andy221,🎉🎉💕 Finally a wallet that doesnt take a billion years to start up and verification drags you around for useless info just straight to buisness in less than a second or extracharge per order or hidden fee. Also built in bitrefill to buy giftcard without transaction errors . Everything about it to bewithced 😍 😍,5
exodusmovement.exodus,Rudy Herrera,Very Good running app just swapping can be a problem. Wish you could comvert like coinbase or your money gets stuck so I'm changing my stars,2
exodusmovement.exodus,BENI RENE,"I'm going through, to check first.",5
exodusmovement.exodus,Sandra Olowo,Olowo Bankz,5
exodusmovement.exodus,anyanonu echezona,I love 💕 the app,5
exodusmovement.exodus,Noel O connor,Good,5
exodusmovement.exodus,Adin Skaljic,Most of the things work fine for me. The 4 review is because I cannot share (or it is very hard to find that option) receiving address with qr code. I can do a screenshot on a phone but the code is not readable for some devices.,4
exodusmovement.exodus,Ogboin Henry Isioma,Very good and secure,5
exodusmovement.exodus,David Mccarty,Nice,4
exodusmovement.exodus,Brandon Pan,Good wallet except only missing feature is ethereum staking which is why I did not give it a 5 star rating. Edit it now has ethereum staking.,5
exodusmovement.exodus,Евгений Курек,Меняю своё мнение на один балл. Уже больше месяца не могу ничего сделать с активом BSV. На биржах монета работает,1
exodusmovement.exodus,DELTA AIRLINE,Excellent,5
exodusmovement.exodus,Bruh,Great app for crypto with extremely good customer service i had an issue with sending usdt i got it solved within 2 hours unlike other apps which takes days.,5
exodusmovement.exodus,High Robert,😘😘😘😘😘😘,5
exodusmovement.exodus,Vill Lili,The experience is so slick,5
exodusmovement.exodus,Rahul Kumar,Useless experience 👎👎,1
exodusmovement.exodus,Scott Waddell,I love this wallet,5
exodusmovement.exodus,Friday Paul,I love it,5
exodusmovement.exodus,Serenity Fitzer,Get it.,5
exodusmovement.exodus,Tuy Shreyan,Best app for trading ltc,5
exodusmovement.exodus,Siddartha s,It will help you only when you have a lot money money otherwise it's a piece of s**t,1
exodusmovement.exodus,Fufkc Ksks,"Hello when sending crypto can you add a setting to allow us to optionally permanently choose a DEFAULT transaction fee that stays always on/locked/saved in settings... Example in app settings I can choose between , slow, medium, and Super fast fees I would love to be able to always USE medium fees /middle by default See EXAMPLE screenshot below",4
exodusmovement.exodus,Marlon Guatato,Thank you for this wallet.,5
exodusmovement.exodus,john smith,"So far no trouble what so ever with the transactions, takes even less time than what they tell you, it just takes some time to get used to and then it's a smooth sale",5
exodusmovement.exodus,Molly Charlotte,I'll try using exodus because I've lost so much money from different wallet but I'll try exodus,2
exodusmovement.exodus,Rose Asilesussan,Good and great,5
exodusmovement.exodus,ERTIUM DESIGN,Love this wallet,5
exodusmovement.exodus,Gift Odeh,I love it,5
exodusmovement.exodus,Harsha R,Good,5
exodusmovement.exodus,"Mr, Inverstor.",wow but just take fake star,5
exodusmovement.exodus,Mahesh Kc,Great wallet,4
exodusmovement.exodus,New Baydhabo,Very wallet,5
exodusmovement.exodus,Exskillah Valentino,Great,5
exodusmovement.exodus,Erik Stone,Terrible. Do not use. Seriously. Worst wallet I've ever used by FAR and I've used 20+,1
exodusmovement.exodus,Austin Hovey,Good quality app,4
exodusmovement.exodus,Arnaud KOUASSI,Too slowly,2
exodusmovement.exodus,Anderson Omoragbon (AndoTrade),Cool app,5
exodusmovement.exodus,Halo,a little laggy sometimes but overall great.,4
exodusmovement.exodus,NotMafia xD,Thanks now I can give and receive money 🤑💰🤑💰🤑💰🤑💰🤑💰🤑💰🤑💰💰💰,5
exodusmovement.exodus,Kelvin Robinson,It's great,5
exodusmovement.exodus,MyDirty Hobby,Good so far,4
exodusmovement.exodus,Nomad Skateboarding,"5 stars when I can connect a debit card and spend 🙂🙌 Other than that, this is the best thing going I've come across. Definitely trying to make the best crypto product out there, and so far they're succeeding. Edit 2024: 5 stars!",5
exodusmovement.exodus,Enock Roki,"I do not recommend this wallet at all with the swapping fees are extremely high. Once you deposit some small amounts of crypto it's impossible to swap them or send them out due to their higher swapping fees. Exodus, please can you fix that 🙏",1
exodusmovement.exodus,Note Nine,Best wallet yet! Love it!,5
exodusmovement.exodus,WILL Mortis,I love it,5
exodusmovement.exodus,Arnold Velazquez,Love it!,5
exodusmovement.exodus,Filip,Good btc wallet,5
exodusmovement.exodus,Monika Waldhauser,Was a good start..... And continued as good! The app is beautiful looking and more importantly functions well. The staff in customer assistance were really great to me. An advice is to message them with just one item / question in a message rather than including many. Otherwise just super! Well done!,5
exodusmovement.exodus,John Wayne's 45,Great so far,5
exodusmovement.exodus,Nam Cho,Good fast easy,5
exodusmovement.exodus,Kabita Nayak,Awesome,5
exodusmovement.exodus,Yotam S.,"Great app, missing some features but overall enjoying it.",4
exodusmovement.exodus,Tyler,"I like the UI and security of exodus. Lot of good features, been using it for years.",5
exodusmovement.exodus,Zak,"Great wallet to keep you're crypto in safe, love it",5
exodusmovement.exodus,Ingrid Jane Cuizon,good app with staking. Hopefully theres available hardware for security,5
exodusmovement.exodus,Munna Gupta,Best wallet,5
exodusmovement.exodus,Daniel Borngreat,Best Bitcoin app ever,5
exodusmovement.exodus,BSGG,cool,5
exodusmovement.exodus,Alana Emery,Neat applications,5
exodusmovement.exodus,Jan Droid,So far soo good 😁,4
exodusmovement.exodus,Jocelyn Zalun,I love this app easy to use and very amazing to me download now❤️❤️💯,5
exodusmovement.exodus,Prasanth,"It was working perfectly fine 2 days ago but after the latest update, I am just stuck at the password page. It's either not taking any inputs or just crashing at the password page. Please do something about this, thanks Edit: Sorry for the really really late reply It works well now. Thanks a lot for listening to our feedback 😍😍😍",4
exodusmovement.exodus,Kevin Brooklyn,where did the portfolio chart go? terrible update,1
exodusmovement.exodus,Swastik Mitra,Love this wallet.,5
exodusmovement.exodus,LuvAbba LuvU,"Won't function on horizontal screens. Can only backup as screenshot files or on paper, no options to paste from Exodus to secure text apps for backups.",2
exodusmovement.exodus,John Currie,two thumbs up,5
exodusmovement.exodus,Faith Emmacluate,Nice,5
exodusmovement.exodus,justin fitch,Easy to use,5
exodusmovement.exodus,Randall Mendenhall,Love it,5
exodusmovement.exodus,Dana Tolman,"Good app, easy to use. Very fast transactions",5
exodusmovement.exodus,Proneet Roy,"User friendly, quick access to the funds and hassle free ledgering, kudos EXODUS TEAM. Keep up the good work.",5
exodusmovement.exodus,Patrick Xool,Good 👍,5
exodusmovement.exodus,Saksham,I love it,5
exodusmovement.exodus,Christopher,Best crypto wallet I've ever used! Everything is so simple yet as I learn more about crypto exudus seems to have something to test my new knowledge! Love this wallet$$$,5
exodusmovement.exodus,Christopher Venice,Top wallet,5
exodusmovement.exodus,Matthew Bedlion,Seriously just shite .can't cash out or withdrawal usdt bsn? Forget this ...no support from exodus or any explanation,1
exodusmovement.exodus,Asukwo Edet,I have a problem my transaction has been pending,1
exodusmovement.exodus,Pidton Broski,Good app,5
exodusmovement.exodus,Leslie Ward,"Exodus is outstanding, great for beginners or experts.",5
exodusmovement.exodus,iBaker Legend,Good wallet,3
exodusmovement.exodus,Addious Durky-Dotz,It's a very fast wallet compared to others,5
exodusmovement.exodus,Hamza khan,I love it,5
exodusmovement.exodus,Jean Jaco,The best app on playstore by far,5
exodusmovement.exodus,Chimezie Ezeiruaku,It's Pretty good,5
exodusmovement.exodus,Asad Khan,Really don't have any complaints.. The app does exactly what it says. Please do work on the getting a Visa card that can connect directly to the wallet. Keep up the good work.,5
exodusmovement.exodus,Chris Oyster,"I was able to easily buy and send crypto with reasonable fees in a well designed app, I heard about it from FG so I mean... For better or worse I trust FG so... She's more consistent than 90% of people in the public world... Sorry to be political, app seems great so far tho👍",5
exodusmovement.exodus,Robert Capers,Average app.,3
exodusmovement.exodus,Gerard Buma-at,The best,5
exodusmovement.exodus,beau brewton,"Difficult trying to prove identity, apparently my DL is fake or something",2
exodusmovement.exodus,Nzei Ndubuaku,The app is good and very easy to transfer but sometimes they delay,4
exodusmovement.exodus,First Sergeant,Exceptional,5
exodusmovement.exodus,Krystian Kawka,Nice and clear view,5
exodusmovement.exodus,adi wirawan,Good app and secure,5
exodusmovement.exodus,Alex Heals,The best wallet to me,5
exodusmovement.exodus,Awal Ahmed13,Good,5
exodusmovement.exodus,Ronald Young,Excellent,5
exodusmovement.exodus,A Google user,"The Exodus app is nothing short of amazing! I started with the desk top version in 2017. They have had some bugs to work out, but are doing well to fix and solve real world issues. I like how easy it is to restore my wallet. The cops stole my cell phone, and I could still access my assets and they could not. I highly recommend this version to anyone looking to store assets. Thank you to everyone who has worked so hard on every exodus platform.",5
exodusmovement.exodus,Stan Stan,The best,5
exodusmovement.exodus,Thompson Bulus,No much charges like other crypto wallet,5
exodusmovement.exodus,Emma John,E sweet me,5
exodusmovement.exodus,Calimlimjr Francisco,nice to have this guys,5
exodusmovement.exodus,Vincent Collins,Just love the app👏,4
exodusmovement.exodus,Vansh Raman,Best crypto wallet,5
exodusmovement.exodus,Chris Blankenbeckly,"Great so far(2021) Been using this wallet for years now(2024 now) and I have had zero problems. I have grown to trust and enjoy using its features. I have moved it to my new phones over the years and had no problems. I have held and sent assets to exchanges to cash in with no problems. It's still great and I recommend to all that want to get into crypto. Thank you, Exodus!!",5
exodusmovement.exodus,Pawan kumar gupta,web to like,5
exodusmovement.exodus,Shomirul Islam Bonny,The fees are too high,1
